transaction_id,timestamp,account_number,amount,currency,transaction_type,description,status,channel
TX1007850,2025-03-23 13:35:07,36101734,425.13,AUD,DEPOSIT,"Fee for service from Barclays Bank",COMPLETED,BRANCH
TX1007851,2025-03-29 22:19:13,37504341,18.75,GBP,WITHDRAWAL,"Withdrawal for British Gas",COMPLETED,STANDING_ORDER
TX1007852,2025-03-30 06:47:36,34827822,168.63,CAD,WITHDRAWAL,"Bill payment to KFC",COMPLETED,STANDING_ORDER
TX1007853,2025-03-29 21:22:07,54247193,182.18,GBP,INTEREST,"Standing order to Pret A Manger",COMPLETED,STANDING_ORDER
TX1007854,2025-03-13 07:00:28,66587559,150.20,USD,WITHDRAWAL,"Transfer to John Lewis",COMPLETED,DIRECT_DEBIT
TX1007855,2025-03-15 13:06:35,44279539,342.49,GBP,WITHDRAWAL,"Standing order to McDonald's",COMPLETED,MOBILE
TX1007856,2025-03-17 14:46:56,89142298,82.18,CAD,FEE,"Deposit from Starbucks",REFUNDED,ATM
TX1007857,2025-04-02 00:48:10,73496803,501.62,CAD,WITHDRAWAL,"Faster payment to Premier Inn",FAILED,MOBILE
TX1007858,2025-03-27 06:42:43,68960087,179.63,USD,DEPOSIT,"Payment to BT Group",COMPLETED,ONLINE
TX1007859,2025-04-07 00:41:37,20351231,197.15,GBP,TRANSFER,"Interest payment from Marks & Spencer",REFUNDED,ATM
TX1007860,2025-03-17 17:18:43,93338391,551.27,USD,TRANSFER,"Online purchase at KFC",COMPLETED,ATM
TX1007861,2025-04-05 18:22:26,56496820,45.84,JPY,WITHDRAWAL,"Withdrawal for Just Eat",COMPLETED,STANDING_ORDER
TX1007862,2025-04-05 01:09:06,14319367,51.31,GBP,WITHDRAWAL,"Subscription payment to British Airways",COMPLETED,TELEPHONE
TX1007863,2025-03-23 11:25:44,39590855,603.76,GBP,FEE,"Standing order to Pret A Manger",COMPLETED,ONLINE
TX1007864,2025-03-17 05:47:16,39134330,125.75,GBP,PAYMENT,"Subscription payment to EDF Energy",FAILED,ONLINE
TX1007865,2025-03-31 16:41:24,13202039,78.45,GBP,INTEREST,"Subscription payment to KFC",COMPLETED,STANDING_ORDER
TX1007866,2025-03-31 18:22:31,19507445,5.00,GBP,FEE,"Payment to EDF Energy",COMPLETED,ONLINE
TX1007867,2025-04-04 23:58:56,86491854,226.56,GBP,PAYMENT,"Online purchase at British Airways",FAILED,TELEPHONE
TX1007868,2025-04-04 12:16:54,47714734,5.00,GBP,WITHDRAWAL,"Direct debit for EasyJet",COMPLETED,DIRECT_DEBIT
TX1007869,2025-04-06 22:57:18,34639262,121.79,EUR,FEE,"Standing order to BT Group",REFUNDED,STANDING_ORDER
TX1007870,2025-03-15 11:25:28,37454750,427.83,CAD,DEPOSIT,"Payment to HSBC Bank",COMPLETED,MOBILE
TX1007871,2025-03-11 10:26:28,68233721,8.33,USD,INTEREST,"In-store purchase at Virgin Media",COMPLETED,ONLINE
TX1007872,2025-03-17 16:16:48,93681091,50.01,CHF,PAYMENT,"Exchange to Amazon UK",COMPLETED,DIRECT_DEBIT
TX1007873,2025-04-06 02:06:17,22992039,86.23,GBP,PAYMENT,"Fee for service from Ryanair",FAILED,BRANCH
TX1007874,2025-03-25 13:40:43,40365978,200.57,GBP,INTEREST,"Exchange to Costa Coffee",COMPLETED,BRANCH
TX1007875,2025-03-23 08:56:58,82550362,70.53,EUR,TRANSFER,"Direct debit for Spotify",REFUNDED,TELEPHONE
TX1007876,2025-03-11 09:47:33,56123941,121.89,GBP,WITHDRAWAL,"Faster payment to EDF Energy",COMPLETED,MOBILE
TX1007877,2025-03-25 00:05:13,65354801,118.72,GBP,INTEREST,"Direct debit for EDF Energy",COMPLETED,STANDING_ORDER
TX1007878,2025-03-17 03:48:26,32652004,102.59,GBP,PAYMENT,"Fee for service from Costa Coffee",COMPLETED,STANDING_ORDER
TX1007879,2025-03-18 16:20:55,58964012,161.48,EUR,INTEREST,"Interest payment from British Gas",COMPLETED,TELEPHONE
TX1007880,2025-04-01 01:52:49,39218078,86.33,GBP,EXCHANGE,"Bill payment to Pret A Manger",COMPLETED,BRANCH
TX1007881,2025-03-30 18:31:16,97820742,37.34,GBP,PAYMENT,"Exchange to NatWest Bank",COMPLETED,DIRECT_DEBIT
TX1007882,2025-04-07 06:33:07,53425391,142.00,GBP,WITHDRAWAL,"Faster payment to Sainsbury's",COMPLETED,BRANCH
TX1007883,2025-03-22 14:20:39,34828586,226.93,GBP,EXCHANGE,"Subscription payment to McDonald's",CANCELLED,BRANCH
TX1007884,2025-03-25 05:48:26,10732864,166.50,CAD,EXCHANGE,"Direct debit for NatWest Bank",PENDING,ONLINE
TX1007885,2025-03-31 21:59:28,48351474,153.98,CHF,WITHDRAWAL,"Withdrawal for NatWest Bank",COMPLETED,ONLINE
TX1007886,2025-03-29 10:15:06,78959585,44.14,GBP,FEE,"Fee for service from Spotify",COMPLETED,ONLINE
TX1007887,2025-04-03 06:21:53,37509410,358.16,CHF,INTEREST,"Exchange to Lloyds Bank",COMPLETED,STANDING_ORDER
TX1007888,2025-03-28 00:46:37,24865743,195.52,GBP,INTEREST,"Fee for service from Spotify",COMPLETED,ATM
TX1007889,2025-03-12 11:27:46,84182029,120.28,GBP,DEPOSIT,"Direct debit for Vodafone UK",COMPLETED,BRANCH
TX1007890,2025-04-03 14:53:35,41485365,17.98,CHF,WITHDRAWAL,"Interest payment from John Lewis",CANCELLED,ONLINE
TX1007891,2025-04-01 02:10:12,31920006,17.12,GBP,PAYMENT,"Faster payment to Tesco",COMPLETED,DIRECT_DEBIT
TX1007892,2025-03-20 11:48:14,84567371,42.41,USD,PAYMENT,"In-store purchase at British Airways",COMPLETED,BRANCH
TX1007893,2025-03-24 06:55:06,69603199,86.42,GBP,INTEREST,"Interest payment from NatWest Bank",COMPLETED,BRANCH
TX1007894,2025-04-07 07:23:02,69265489,28.02,JPY,PAYMENT,"Interest payment from Boots",COMPLETED,BRANCH
TX1007895,2025-04-05 09:19:01,84720877,519.10,GBP,WITHDRAWAL,"In-store purchase at EasyJet",REJECTED,ONLINE
TX1007896,2025-03-29 11:25:01,25255167,28.90,GBP,TRANSFER,"International transfer to Pret A Manger",COMPLETED,ATM
TX1007897,2025-04-05 23:02:32,62355118,260.82,GBP,DEPOSIT,"Transfer to Tesco",COMPLETED,BRANCH
TX1007898,2025-03-11 04:27:36,16749466,265.79,GBP,EXCHANGE,"In-store purchase at McDonald's",COMPLETED,MOBILE
TX1007899,2025-03-28 05:02:22,66937927,113.31,CHF,FEE,"In-store purchase at ASOS",COMPLETED,TELEPHONE
TX1007900,2025-03-17 10:52:16,47951812,109.03,GBP,TRANSFER,"Online purchase at KFC",COMPLETED,DIRECT_DEBIT
TX1007901,2025-03-23 17:53:17,74039867,108.99,GBP,FEE,"Interest payment from BT Group",REJECTED,TELEPHONE
TX1007902,2025-03-31 01:12:39,61323950,632.21,GBP,FEE,"Online purchase at NatWest Bank",COMPLETED,STANDING_ORDER
TX1007903,2025-03-22 08:46:37,78328660,1076.36,CAD,DEPOSIT,"Faster payment to Barclays Bank",FAILED,STANDING_ORDER
TX1007904,2025-03-26 14:34:03,84604072,62.97,GBP,TRANSFER,"Fee for service from BT Group",FAILED,BRANCH
TX1007905,2025-03-26 20:19:53,47888153,278.86,GBP,EXCHANGE,"Bill payment to NatWest Bank",REJECTED,ONLINE
TX1007906,2025-04-08 08:59:36,45838960,36.97,GBP,TRANSFER,"Transfer to Amazon UK",COMPLETED,MOBILE
TX1007907,2025-03-17 17:23:38,69192996,397.43,GBP,INTEREST,"Withdrawal for Nando's",COMPLETED,ATM
TX1007908,2025-03-24 08:30:06,59148164,388.16,GBP,TRANSFER,"Interest payment from John Lewis",COMPLETED,TELEPHONE
TX1007909,2025-04-03 04:41:39,90808613,74.24,GBP,EXCHANGE,"Transfer to HSBC Bank",COMPLETED,TELEPHONE
TX1007910,2025-04-05 22:40:20,60358071,99.13,GBP,WITHDRAWAL,"Faster payment to Premier Inn",COMPLETED,STANDING_ORDER
TX1007911,2025-03-20 10:40:38,44092781,593.00,GBP,FEE,"Subscription payment to Lloyds Bank",COMPLETED,BRANCH
TX1007912,2025-04-08 13:43:07,72306382,127.87,GBP,DEPOSIT,"Payment to Ryanair",COMPLETED,STANDING_ORDER
TX1007913,2025-03-18 03:43:29,78290147,135.30,GBP,TRANSFER,"Transfer to Virgin Media",PENDING,ONLINE
TX1007914,2025-04-03 01:26:21,89356263,83.11,GBP,TRANSFER,"Interest payment from Virgin Media",COMPLETED,STANDING_ORDER
TX1007915,2025-03-16 20:37:24,67061551,64.89,EUR,WITHDRAWAL,"Standing order to Premier Inn",COMPLETED,MOBILE
TX1007916,2025-03-11 04:17:47,29115627,464.22,GBP,EXCHANGE,"Subscription payment to Thames Water",COMPLETED,ONLINE
TX1007917,2025-03-31 16:00:40,94594517,93.97,AUD,DEPOSIT,"Faster payment to Virgin Media",CANCELLED,MOBILE
TX1007918,2025-04-08 18:07:52,38121526,390.84,EUR,PAYMENT,"Interest payment from Sainsbury's",COMPLETED,DIRECT_DEBIT
TX1007919,2025-04-08 13:46:59,91950437,209.87,GBP,INTEREST,"Deposit from Tesco",PENDING,ATM
TX1007920,2025-03-26 11:30:53,21021172,102.53,CAD,EXCHANGE,"Deposit from Tesco",COMPLETED,STANDING_ORDER
TX1007921,2025-04-04 21:43:53,70157842,48.96,CHF,INTEREST,"Direct debit for Pret A Manger",COMPLETED,ONLINE
TX1007922,2025-03-11 13:37:18,55352316,85.02,GBP,PAYMENT,"Deposit from Vodafone UK",COMPLETED,DIRECT_DEBIT
TX1007923,2025-04-01 10:56:03,86075578,48.00,GBP,PAYMENT,"International transfer to Virgin Media",COMPLETED,ATM
TX1007924,2025-03-10 11:11:40,37486684,840.00,GBP,WITHDRAWAL,"Standing order to Sainsbury's",COMPLETED,TELEPHONE
TX1007925,2025-04-07 05:33:28,66910719,7.86,GBP,EXCHANGE,"Online purchase at British Airways",COMPLETED,MOBILE
TX1007926,2025-04-01 07:35:01,66985457,5.12,EUR,TRANSFER,"Interest payment from EDF Energy",COMPLETED,TELEPHONE
TX1007927,2025-03-29 05:25:19,77328485,369.24,GBP,WITHDRAWAL,"Payment to Amazon UK",COMPLETED,STANDING_ORDER
TX1007928,2025-03-22 20:19:18,94684511,188.58,GBP,EXCHANGE,"Deposit from EasyJet",COMPLETED,STANDING_ORDER
TX1007929,2025-04-06 14:35:55,60622751,343.87,EUR,PAYMENT,"Standing order to Sainsbury's",COMPLETED,DIRECT_DEBIT
TX1007930,2025-03-15 02:59:01,33721848,64.73,JPY,PAYMENT,"Faster payment to Barclays Bank",COMPLETED,MOBILE
TX1007931,2025-03-20 01:04:22,29677298,902.48,CHF,TRANSFER,"Deposit from NatWest Bank",PENDING,ATM
TX1007932,2025-04-07 14:43:04,49346072,84.01,GBP,WITHDRAWAL,"Deposit from Uber",CANCELLED,ONLINE
TX1007933,2025-03-31 02:53:45,98114046,394.29,GBP,FEE,"Exchange to Netflix",PENDING,BRANCH
TX1007934,2025-03-18 21:14:00,75853331,42.23,EUR,INTEREST,"Exchange to Boots",PENDING,TELEPHONE
TX1007935,2025-04-04 11:10:36,67975969,595.57,EUR,PAYMENT,"Direct debit for NatWest Bank",COMPLETED,ATM
TX1007936,2025-04-08 11:37:07,69642606,600.56,GBP,FEE,"Interest payment from Starbucks",COMPLETED,STANDING_ORDER
TX1007937,2025-04-02 20:35:32,75769158,69.06,GBP,PAYMENT,"International transfer to Vodafone UK",COMPLETED,STANDING_ORDER
TX1007938,2025-04-04 05:21:41,37163742,33.46,CAD,WITHDRAWAL,"Transfer to Starbucks",COMPLETED,ONLINE
TX1007939,2025-03-16 19:54:03,77468415,171.81,GBP,DEPOSIT,"Standing order to British Airways",COMPLETED,STANDING_ORDER
TX1007940,2025-03-11 22:37:37,57399749,524.72,GBP,WITHDRAWAL,"Standing order to NatWest Bank",CANCELLED,MOBILE
TX1007941,2025-03-29 04:18:49,65021060,5.00,JPY,INTEREST,"Subscription payment to John Lewis",COMPLETED,ONLINE
TX1007942,2025-03-28 14:45:36,31689007,392.16,GBP,TRANSFER,"Payment to Virgin Media",CANCELLED,BRANCH
TX1007943,2025-03-31 04:33:07,90216529,22.82,JPY,EXCHANGE,"International transfer to British Airways",COMPLETED,DIRECT_DEBIT
TX1007944,2025-04-05 22:28:27,54903666,434.53,GBP,FEE,"Withdrawal for Netflix",COMPLETED,STANDING_ORDER
TX1007945,2025-03-18 23:38:15,20216055,54.78,AUD,TRANSFER,"Bill payment to BT Group",REJECTED,BRANCH
TX1007946,2025-03-29 05:20:42,78715640,346.51,USD,EXCHANGE,"Exchange to Transport for London",COMPLETED,MOBILE
TX1007947,2025-03-29 15:20:22,35701302,192.55,GBP,WITHDRAWAL,"Fee for service from Ryanair",COMPLETED,ATM
TX1007948,2025-03-15 22:20:00,90749585,5.00,USD,EXCHANGE,"Deposit from Deliveroo",COMPLETED,ONLINE
TX1007949,2025-04-07 03:46:45,36540206,28.64,GBP,TRANSFER,"International transfer to Boots",COMPLETED,ONLINE
TX1007950,2025-03-14 21:17:19,64987797,73.02,GBP,PAYMENT,"Standing order to Premier Inn",REFUNDED,ATM
TX1007951,2025-03-18 12:49:46,41792636,197.12,JPY,PAYMENT,"In-store purchase at Deliveroo",COMPLETED,BRANCH
TX1007952,2025-03-31 09:12:39,95845430,193.51,GBP,TRANSFER,"Faster payment to Barclays Bank",COMPLETED,BRANCH
TX1007953,2025-04-01 12:44:57,32853391,342.43,CHF,TRANSFER,"Fee for service from Transport for London",COMPLETED,ATM
TX1007954,2025-04-07 04:47:11,84787039,870.93,GBP,WITHDRAWAL,"In-store purchase at Pret A Manger",COMPLETED,ATM
TX1007955,2025-03-26 15:28:22,77629207,147.38,AUD,INTEREST,"International transfer to Sainsbury's",COMPLETED,ONLINE
TX1007956,2025-03-21 02:51:42,65474398,102.19,USD,TRANSFER,"Transfer to Barclays Bank",COMPLETED,STANDING_ORDER
TX1007957,2025-03-25 12:11:09,45547792,669.49,GBP,WITHDRAWAL,"Bill payment to Ryanair",COMPLETED,ATM
TX1007958,2025-03-12 19:12:26,14503704,449.89,JPY,WITHDRAWAL,"Payment to Barclays Bank",REFUNDED,TELEPHONE
TX1007959,2025-04-02 15:43:12,21707089,135.71,JPY,WITHDRAWAL,"In-store purchase at Nando's",COMPLETED,MOBILE
TX1007960,2025-03-30 19:09:13,19858874,125.70,CAD,INTEREST,"Online purchase at Sainsbury's",COMPLETED,MOBILE
TX1007961,2025-03-28 17:53:04,61983333,274.76,GBP,WITHDRAWAL,"Deposit from Marks & Spencer",REJECTED,STANDING_ORDER
TX1007962,2025-04-03 03:33:10,58786718,55.71,CHF,EXCHANGE,"Deposit from Vodafone UK",PENDING,ATM
TX1007963,2025-04-04 11:43:25,54902518,397.90,GBP,INTEREST,"International transfer to Pret A Manger",COMPLETED,ONLINE
TX1007964,2025-03-15 13:53:09,92767478,58.61,JPY,PAYMENT,"Transfer to British Gas",COMPLETED,ATM
TX1007965,2025-03-28 15:23:24,62970367,588.03,GBP,EXCHANGE,"Subscription payment to Tesco",COMPLETED,TELEPHONE
TX1007966,2025-03-15 05:44:08,71063044,204.25,GBP,WITHDRAWAL,"Bill payment to Virgin Media",CANCELLED,ATM
TX1007967,2025-04-01 18:34:32,95314890,13.81,GBP,DEPOSIT,"International transfer to British Gas",COMPLETED,DIRECT_DEBIT
TX1007968,2025-04-08 04:22:55,29125443,34.06,GBP,INTEREST,"Fee for service from Thames Water",COMPLETED,BRANCH
TX1007969,2025-03-29 01:09:26,90680291,245.96,GBP,PAYMENT,"Fee for service from KFC",COMPLETED,ATM
TX1007970,2025-04-02 14:26:30,70917961,27.25,CHF,EXCHANGE,"Standing order to Deliveroo",CANCELLED,BRANCH
TX1007971,2025-03-16 18:55:19,25735352,379.38,EUR,EXCHANGE,"Faster payment to HSBC Bank",COMPLETED,MOBILE
TX1007972,2025-03-22 14:13:48,44363332,27.78,GBP,EXCHANGE,"Subscription payment to KFC",COMPLETED,ONLINE
TX1007973,2025-03-13 09:14:27,86046880,316.18,EUR,FEE,"Faster payment to KFC",COMPLETED,ONLINE
TX1007974,2025-03-28 09:31:50,81521619,147.10,JPY,EXCHANGE,"Payment to Pret A Manger",COMPLETED,ONLINE
TX1007975,2025-03-13 03:50:48,53595141,127.39,JPY,FEE,"Standing order to Just Eat",COMPLETED,BRANCH
TX1007976,2025-03-31 14:50:25,79526180,222.77,JPY,DEPOSIT,"Faster payment to Nando's",FAILED,TELEPHONE
TX1007977,2025-03-25 19:48:49,73190000,102.58,GBP,WITHDRAWAL,"Bill payment to Vodafone UK",REFUNDED,DIRECT_DEBIT
TX1007978,2025-03-24 22:06:46,13597570,62.02,CAD,TRANSFER,"Online purchase at Tesco",COMPLETED,ATM
TX1007979,2025-04-07 21:52:54,40531959,6.98,GBP,PAYMENT,"Deposit from Transport for London",COMPLETED,ONLINE
TX1007980,2025-03-23 13:37:46,64330456,68.47,GBP,EXCHANGE,"Faster payment to British Gas",COMPLETED,ONLINE
TX1007981,2025-03-25 07:26:47,96827470,112.41,GBP,PAYMENT,"Direct debit for Tesco",FAILED,BRANCH
TX1007982,2025-04-04 23:17:18,28606356,34.25,CAD,PAYMENT,"Subscription payment to Premier Inn",COMPLETED,MOBILE
TX1007983,2025-03-31 22:33:03,46278408,206.31,GBP,DEPOSIT,"Faster payment to HSBC Bank",COMPLETED,DIRECT_DEBIT
TX1007984,2025-03-23 00:56:59,71434676,88.71,CHF,TRANSFER,"International transfer to NatWest Bank",COMPLETED,BRANCH
TX1007985,2025-03-14 06:02:27,78996693,84.09,GBP,EXCHANGE,"Online purchase at HSBC Bank",COMPLETED,DIRECT_DEBIT
TX1007986,2025-03-14 15:08:17,75855352,433.86,GBP,FEE,"Deposit from KFC",COMPLETED,DIRECT_DEBIT
TX1007987,2025-04-04 07:18:58,91587837,234.25,GBP,PAYMENT,"Subscription payment to Boots",COMPLETED,DIRECT_DEBIT
TX1007988,2025-03-25 11:15:04,93593497,138.69,USD,EXCHANGE,"Withdrawal for Spotify",FAILED,DIRECT_DEBIT
TX1007989,2025-03-10 23:51:03,86380219,142.20,GBP,INTEREST,"Fee for service from Deliveroo",COMPLETED,MOBILE
TX1007990,2025-03-24 23:20:51,27242124,86.68,GBP,DEPOSIT,"Faster payment to EasyJet",CANCELLED,ONLINE
TX1007991,2025-03-31 02:51:17,84024069,223.33,EUR,TRANSFER,"Withdrawal for Costa Coffee",COMPLETED,TELEPHONE
TX1007992,2025-03-20 21:44:11,10968487,517.58,GBP,DEPOSIT,"Standing order to Transport for London",COMPLETED,BRANCH
TX1007993,2025-03-28 17:36:45,91835814,31.34,JPY,EXCHANGE,"Faster payment to EasyJet",CANCELLED,MOBILE
TX1007994,2025-04-05 18:31:59,76952513,494.11,GBP,WITHDRAWAL,"Exchange to Vodafone UK",COMPLETED,MOBILE
TX1007995,2025-03-15 00:52:18,68814176,53.31,JPY,EXCHANGE,"Faster payment to NatWest Bank",COMPLETED,ATM
TX1007996,2025-03-18 01:24:37,48205623,151.27,USD,PAYMENT,"Direct debit for EasyJet",PENDING,MOBILE
TX1007997,2025-03-24 22:04:55,46836647,482.54,JPY,WITHDRAWAL,"Subscription payment to Tesco",COMPLETED,DIRECT_DEBIT
TX1007998,2025-03-23 07:30:38,32089794,28.27,GBP,PAYMENT,"Bill payment to Ryanair",COMPLETED,BRANCH
TX1007999,2025-03-19 04:40:51,18508234,20.55,CAD,DEPOSIT,"Standing order to John Lewis",COMPLETED,MOBILE
TX1008000,2025-04-04 09:16:13,70514710,435.94,GBP,EXCHANGE,"Subscription payment to Marks & Spencer",COMPLETED,BRANCH
TX1008001,2025-04-07 16:29:36,72797436,791.31,GBP,PAYMENT,"Fee for service from Just Eat",COMPLETED,BRANCH
TX1008002,2025-04-06 00:23:19,90401343,237.96,CHF,INTEREST,"International transfer to EDF Energy",REFUNDED,BRANCH
TX1008003,2025-04-07 13:33:04,95777509,5.00,EUR,EXCHANGE,"Direct debit for BT Group",COMPLETED,TELEPHONE
TX1008004,2025-03-22 14:10:28,68735172,54.18,CAD,DEPOSIT,"Online purchase at Pret A Manger",FAILED,BRANCH
TX1008005,2025-03-31 17:07:46,82298916,190.71,USD,PAYMENT,"Payment to Vodafone UK",REFUNDED,ATM
TX1008006,2025-04-04 08:37:28,68592119,23.20,GBP,PAYMENT,"Fee for service from Just Eat",CANCELLED,ONLINE
TX1008007,2025-03-27 08:19:54,95050943,184.15,GBP,DEPOSIT,"Fee for service from EasyJet",PENDING,TELEPHONE
TX1008008,2025-03-17 21:32:52,20440801,112.36,GBP,PAYMENT,"Withdrawal for Sainsbury's",COMPLETED,STANDING_ORDER
TX1008009,2025-04-06 06:39:49,30700478,21.82,GBP,WITHDRAWAL,"Subscription payment to McDonald's",COMPLETED,STANDING_ORDER
TX1008010,2025-03-21 06:16:15,20898324,7.66,GBP,PAYMENT,"Direct debit for EasyJet",COMPLETED,DIRECT_DEBIT
TX1008011,2025-03-22 01:08:26,68397799,163.18,CAD,EXCHANGE,"Fee for service from British Gas",COMPLETED,STANDING_ORDER
TX1008012,2025-03-28 20:37:23,79555396,262.26,USD,PAYMENT,"Standing order to Deliveroo",COMPLETED,MOBILE
TX1008013,2025-04-04 22:04:36,91878351,501.30,AUD,WITHDRAWAL,"Faster payment to British Airways",COMPLETED,STANDING_ORDER
TX1008014,2025-03-10 12:06:47,26573733,589.71,AUD,INTEREST,"Direct debit for KFC",COMPLETED,STANDING_ORDER
TX1008015,2025-03-12 20:58:31,70252856,129.87,CAD,TRANSFER,"Exchange to Ryanair",COMPLETED,ATM
TX1008016,2025-03-15 01:47:19,34268299,87.50,EUR,TRANSFER,"In-store purchase at Virgin Media",COMPLETED,STANDING_ORDER
TX1008017,2025-03-25 09:36:59,43075741,153.42,AUD,INTEREST,"Standing order to John Lewis",CANCELLED,DIRECT_DEBIT
TX1008018,2025-03-22 14:26:54,75262909,934.23,GBP,WITHDRAWAL,"Direct debit for Spotify",COMPLETED,DIRECT_DEBIT
TX1008019,2025-03-11 20:14:47,17309508,121.35,CAD,TRANSFER,"Online purchase at HSBC Bank",COMPLETED,MOBILE
TX1008020,2025-03-13 14:56:27,60425644,113.25,GBP,EXCHANGE,"Standing order to British Airways",COMPLETED,BRANCH
TX1008021,2025-03-15 06:44:11,74529032,326.49,GBP,PAYMENT,"International transfer to Costa Coffee",COMPLETED,TELEPHONE
TX1008022,2025-03-13 01:14:53,35205283,198.10,GBP,DEPOSIT,"Payment to Amazon UK",COMPLETED,STANDING_ORDER
TX1008023,2025-03-18 12:50:56,32517613,18.39,AUD,EXCHANGE,"Online purchase at Costa Coffee",COMPLETED,ATM
TX1008024,2025-03-10 14:00:50,84260455,104.55,GBP,PAYMENT,"Fee for service from Deliveroo",COMPLETED,ONLINE
TX1008025,2025-03-22 20:55:08,80694454,228.09,AUD,FEE,"Payment to Transport for London",COMPLETED,ATM
TX1008026,2025-03-11 02:55:18,81986571,292.56,GBP,TRANSFER,"Bill payment to John Lewis",COMPLETED,MOBILE
TX1008027,2025-03-26 11:35:50,51843027,50.28,GBP,WITHDRAWAL,"International transfer to McDonald's",COMPLETED,STANDING_ORDER
TX1008028,2025-04-03 09:33:11,84700363,623.85,USD,TRANSFER,"Fee for service from British Airways",FAILED,ATM
TX1008029,2025-03-20 11:12:43,90196403,206.11,GBP,WITHDRAWAL,"Withdrawal for Sky UK",COMPLETED,BRANCH
TX1008030,2025-03-31 08:53:52,92674655,188.02,AUD,TRANSFER,"International transfer to Amazon UK",REJECTED,STANDING_ORDER
TX1008031,2025-04-07 01:03:53,84153180,109.07,GBP,DEPOSIT,"Fee for service from Netflix",COMPLETED,ONLINE
TX1008032,2025-03-28 00:52:27,57530107,130.06,GBP,INTEREST,"Fee for service from Tesco",COMPLETED,STANDING_ORDER
TX1008033,2025-03-26 08:04:02,97306337,13.94,JPY,EXCHANGE,"Transfer to Vodafone UK",COMPLETED,TELEPHONE
TX1008034,2025-03-22 14:18:07,31194512,274.53,GBP,INTEREST,"International transfer to Virgin Media",COMPLETED,BRANCH
TX1008035,2025-04-04 07:28:30,45938364,18.53,GBP,FEE,"Direct debit for British Gas",REJECTED,MOBILE
TX1008036,2025-03-12 14:50:31,59198759,125.96,CAD,EXCHANGE,"Standing order to Lloyds Bank",COMPLETED,BRANCH
TX1008037,2025-03-25 09:15:21,16007322,332.84,EUR,FEE,"International transfer to Premier Inn",COMPLETED,ONLINE
TX1008038,2025-03-17 00:20:40,43581806,445.46,GBP,PAYMENT,"Deposit from Just Eat",COMPLETED,ONLINE
TX1008039,2025-03-15 09:48:08,72071033,107.73,JPY,WITHDRAWAL,"Deposit from Deliveroo",COMPLETED,DIRECT_DEBIT
TX1008040,2025-04-01 10:07:09,96649896,57.69,AUD,EXCHANGE,"Transfer to Ryanair",COMPLETED,DIRECT_DEBIT
TX1008041,2025-03-10 20:17:27,75579805,56.29,JPY,EXCHANGE,"Standing order to Just Eat",COMPLETED,STANDING_ORDER
TX1008042,2025-03-20 21:18:41,85643805,558.54,GBP,DEPOSIT,"Interest payment from KFC",COMPLETED,ATM
TX1008043,2025-04-04 00:31:52,13126785,100.72,EUR,WITHDRAWAL,"Standing order to EDF Energy",COMPLETED,MOBILE
TX1008044,2025-04-01 19:08:18,82485863,215.18,GBP,DEPOSIT,"Deposit from ASOS",CANCELLED,TELEPHONE
TX1008045,2025-03-17 18:54:09,75309457,6.77,AUD,EXCHANGE,"Payment to Costa Coffee",COMPLETED,ONLINE
TX1008046,2025-03-22 01:05:45,38860355,981.05,CAD,DEPOSIT,"Interest payment from HSBC Bank",REFUNDED,DIRECT_DEBIT
TX1008047,2025-03-27 20:00:38,22129881,17.88,EUR,PAYMENT,"Faster payment to Sainsbury's",COMPLETED,ONLINE
TX1008048,2025-03-14 08:16:05,18999954,118.84,GBP,INTEREST,"Payment to KFC",COMPLETED,STANDING_ORDER
TX1008049,2025-04-03 15:50:59,32240081,198.24,AUD,WITHDRAWAL,"Deposit from Deliveroo",PENDING,STANDING_ORDER
TX1008050,2025-03-26 16:29:23,74516861,114.25,GBP,TRANSFER,"In-store purchase at Netflix",COMPLETED,TELEPHONE
TX1008051,2025-03-24 08:52:50,77834332,15.02,JPY,EXCHANGE,"International transfer to NatWest Bank",COMPLETED,ONLINE
TX1008052,2025-04-08 05:22:45,71478307,367.31,JPY,DEPOSIT,"Fee for service from Tesco",COMPLETED,TELEPHONE
TX1008053,2025-03-13 19:55:07,73679826,329.25,GBP,FEE,"Direct debit for John Lewis",COMPLETED,ONLINE
TX1008054,2025-03-11 04:39:15,59954367,173.49,GBP,INTEREST,"Subscription payment to Virgin Media",COMPLETED,STANDING_ORDER
TX1008055,2025-03-12 07:40:45,86282186,29.93,GBP,TRANSFER,"Subscription payment to Costa Coffee",COMPLETED,DIRECT_DEBIT
TX1008056,2025-03-31 19:21:54,13996070,84.40,GBP,EXCHANGE,"Interest payment from NatWest Bank",COMPLETED,STANDING_ORDER
TX1008057,2025-03-16 21:50:02,64598781,115.06,JPY,PAYMENT,"Standing order to Thames Water",COMPLETED,ATM
TX1008058,2025-04-08 14:22:53,39162118,12.66,AUD,FEE,"Online purchase at Lloyds Bank",COMPLETED,STANDING_ORDER
TX1008059,2025-03-28 23:06:15,82010601,636.70,JPY,FEE,"In-store purchase at EasyJet",COMPLETED,ATM
TX1008060,2025-03-14 01:35:33,26598603,29.30,CAD,WITHDRAWAL,"Subscription payment to Starbucks",COMPLETED,ATM
TX1008061,2025-03-12 21:49:38,72871507,82.03,GBP,PAYMENT,"Faster payment to British Airways",COMPLETED,BRANCH
